x,y,z
1.803664970397949219e+01,-8.070927429199218750e+01,2.648156127929687500e+02
1.800692558288574219e+01,-8.073373413085937500e+01,2.652374877929687500e+02
1.797591781616210938e+01,-8.076240539550781250e+01,2.656590576171875000e+02
1.794414901733398438e+01,-8.079529571533203125e+01,2.660804138183593750e+02
1.791213226318359375e+01,-8.083242797851562500e+01,2.665015258789062500e+02
1.788038635253906250e+01,-8.087380218505859375e+01,2.669223937988281250e+02
1.784943008422851562e+01,-8.091944122314453125e+01,2.673430175781250000e+02
1.781978034973144531e+01,-8.096935272216796875e+01,2.677634582519531250e+02
1.779195404052734375e+01,-8.102355194091796875e+01,2.681836853027343750e+02
1.776646995544433594e+01,-8.108204650878906250e+01,2.686036987304687500e+02
1.774384689331054688e+01,-8.114485931396484375e+01,2.690235290527343750e+02
1.772451591491699219e+01,-8.121188354492187500e+01,2.694431762695312500e+02
1.770845985412597656e+01,-8.128250122070312500e+01,2.698626403808593750e+02
1.769551086425781250e+01,-8.135588073730468750e+01,2.702820129394531250e+02
1.768549537658691406e+01,-8.143120574951171875e+01,2.707012329101562500e+02
1.767824554443359375e+01,-8.150764465332031250e+01,2.711203613281250000e+02
1.767358970642089844e+01,-8.158438110351562500e+01,2.715393981933593750e+02
1.767135810852050781e+01,-8.166059875488281250e+01,2.719583740234375000e+02
1.767138099670410156e+01,-8.173546600341796875e+01,2.723773193359375000e+02
1.767348861694335938e+01,-8.180816650390625000e+01,2.727962341308593750e+02
1.767751121520996094e+01,-8.187787628173828125e+01,2.732151794433593750e+02
1.768327522277832031e+01,-8.194377899169921875e+01,2.736341247558593750e+02
1.769061279296875000e+01,-8.200504302978515625e+01,2.740531311035156250e+02
1.769935607910156250e+01,-8.206085205078125000e+01,2.744721679687500000e+02
1.770932960510253906e+01,-8.211038970947265625e+01,2.748913269042968750e+02
1.772036743164062500e+01,-8.215282440185546875e+01,2.753105468750000000e+02
1.773229980468750000e+01,-8.218733978271484375e+01,2.757299194335937500e+02
1.774495315551757812e+01,-8.221311187744140625e+01,2.761494445800781250e+02
1.775815773010253906e+01,-8.222932434082031250e+01,2.765691223144531250e+02
1.777174758911132812e+01,-8.223516845703125000e+01,2.769889831542968750e+02
1.778557205200195312e+01,-8.223044586181640625e+01,2.774089965820312500e+02
1.779951477050781250e+01,-8.221561431884765625e+01,2.778291320800781250e+02
1.781345367431640625e+01,-8.219115447998046875e+01,2.782492980957031250e+02
1.782726860046386719e+01,-8.215756988525390625e+01,2.786694335937500000e+02
1.784084320068359375e+01,-8.211533355712890625e+01,2.790894470214843750e+02
1.785405540466308594e+01,-8.206495666503906250e+01,2.795093078613281250e+02
1.786678886413574219e+01,-8.200690460205078125e+01,2.799289550781250000e+02
1.787891960144042969e+01,-8.194168853759765625e+01,2.803482666015625000e+02
1.789033317565917969e+01,-8.186978149414062500e+01,2.807672424316406250e+02
1.790090751647949219e+01,-8.179168701171875000e+01,2.811857604980468750e+02
1.791052246093750000e+01,-8.170788574218750000e+01,2.816037902832031250e+02
1.791906166076660156e+01,-8.161886596679687500e+01,2.820212707519531250e+02
1.792640304565429688e+01,-8.152512359619140625e+01,2.824381103515625000e+02
1.793242835998535156e+01,-8.142714691162109375e+01,2.828542480468750000e+02
1.793701934814453125e+01,-8.132542419433593750e+01,2.832696228027343750e+02
1.794005393981933594e+01,-8.122044372558593750e+01,2.836841735839843750e+02
1.794141387939453125e+01,-8.111270141601562500e+01,2.840978088378906250e+02
1.794098091125488281e+01,-8.100267791748046875e+01,2.845104980468750000e+02
1.793866729736328125e+01,-8.089085388183593750e+01,2.849221801757812500e+02
1.793452262878417969e+01,-8.077758789062500000e+01,2.853329162597656250e+02
1.792863845825195312e+01,-8.066323089599609375e+01,2.857428588867187500e+02
1.792110252380371094e+01,-8.054813385009765625e+01,2.861521301269531250e+02
1.791200828552246094e+01,-8.043264770507812500e+01,2.865608215332031250e+02
1.790144348144531250e+01,-8.031711578369140625e+01,2.869690246582031250e+02
1.788949775695800781e+01,-8.020187377929687500e+01,2.873768920898437500e+02
1.787626457214355469e+01,-8.008728790283203125e+01,2.877845458984375000e+02
1.786182975769042969e+01,-7.997368621826171875e+01,2.881920776367187500e+02
1.784628486633300781e+01,-7.986143493652343750e+01,2.885995788574218750e+02
1.782972145080566406e+01,-7.975086212158203125e+01,2.890072326660156250e+02
1.781222915649414062e+01,-7.964233398437500000e+01,2.894151000976562500e+02
1.779389572143554688e+01,-7.953617858886718750e+01,2.898233032226562500e+02
1.777481269836425781e+01,-7.943275451660156250e+01,2.902319946289062500e+02
1.775507164001464844e+01,-7.933240509033203125e+01,2.906412353515625000e+02
1.773476028442382812e+01,-7.923547363281250000e+01,2.910511779785156250e+02
1.771397018432617188e+01,-7.914231872558593750e+01,2.914619140625000000e+02
1.769278907775878906e+01,-7.905327606201171875e+01,2.918735656738281250e+02
1.767131805419921875e+01,-7.896868896484375000e+01,2.922862548828125000e+02
1.764984893798828125e+01,-7.888860321044921875e+01,2.927000122070312500e+02
1.762888908386230469e+01,-7.881278991699218750e+01,2.931147766113281250e+02
1.760895729064941406e+01,-7.874098205566406250e+01,2.935304870605468750e+02
1.759056663513183594e+01,-7.867292785644531250e+01,2.939471130371093750e+02
1.757423782348632812e+01,-7.860836791992187500e+01,2.943645324707031250e+02
1.756048393249511719e+01,-7.854703521728515625e+01,2.947827453613281250e+02
1.754982376098632812e+01,-7.848868560791015625e+01,2.952016601562500000e+02
1.754277420043945312e+01,-7.843305969238281250e+01,2.956212463378906250e+02
1.753985023498535156e+01,-7.837989044189453125e+01,2.960414123535156250e+02
1.754157257080078125e+01,-7.832892608642578125e+01,2.964621276855468750e+02
1.754845237731933594e+01,-7.827990722656250000e+01,2.968833312988281250e+02
1.756101226806640625e+01,-7.823257446289062500e+01,2.973049316406250000e+02
1.757976341247558594e+01,-7.818667602539062500e+01,2.977268981933593750e+02
1.760522842407226562e+01,-7.814194488525390625e+01,2.981491394042968750e+02
1.763791847229003906e+01,-7.809813690185546875e+01,2.985716552734375000e+02
1.767835426330566406e+01,-7.805498504638671875e+01,2.989943237304687500e+02
1.772705078125000000e+01,-7.801222991943359375e+01,2.994171447753906250e+02
1.778452491760253906e+01,-7.796961975097656250e+01,2.998400268554687500e+02
1.785127258300781250e+01,-7.792688751220703125e+01,3.002628479003906250e+02
1.792756271362304688e+01,-7.788372802734375000e+01,3.006852416992187500e+02
1.801353073120117188e+01,-7.783979797363281250e+01,3.011065368652343750e+02
1.810930824279785156e+01,-7.779476165771484375e+01,3.015260620117187500e+02
1.821502494812011719e+01,-7.774827575683593750e+01,3.019432373046875000e+02
1.833081626892089844e+01,-7.770001220703125000e+01,3.023573913574218750e+02
1.845681190490722656e+01,-7.764962005615234375e+01,3.027678833007812500e+02
1.859314537048339844e+01,-7.759677124023437500e+01,3.031740417480468750e+02
1.873994827270507812e+01,-7.754113006591796875e+01,3.035752868652343750e+02
1.889735221862792969e+01,-7.748233795166015625e+01,3.039709472656250000e+02
1.906549072265625000e+01,-7.742007446289062500e+01,3.043603820800781250e+02
1.924449348449707031e+01,-7.735399627685546875e+01,3.047429504394531250e+02
1.943449401855468750e+01,-7.728376770019531250e+01,3.051180114746093750e+02
1.963562583923339844e+01,-7.720904541015625000e+01,3.054849243164062500e+02
1.984801864624023438e+01,-7.712948608398437500e+01,3.058430480957031250e+02
2.007180595397949219e+01,-7.704476165771484375e+01,3.061917419433593750e+02
2.030711936950683594e+01,-7.695452880859375000e+01,3.065303649902343750e+02
2.055409240722656250e+01,-7.685844421386718750e+01,3.068582763671875000e+02
2.081282997131347656e+01,-7.675620269775390625e+01,3.071748962402343750e+02
2.108305358886718750e+01,-7.664781188964843750e+01,3.074799499511718750e+02
2.136418533325195312e+01,-7.653356170654296875e+01,3.077736206054687500e+02
2.165563392639160156e+01,-7.641373443603515625e+01,3.080559997558593750e+02
2.195681190490722656e+01,-7.628861236572265625e+01,3.083272094726562500e+02
2.226712989807128906e+01,-7.615849304199218750e+01,3.085874023437500000e+02
2.258600044250488281e+01,-7.602366638183593750e+01,3.088367004394531250e+02
2.291283226013183594e+01,-7.588440704345703125e+01,3.090752258300781250e+02
2.324703979492187500e+01,-7.574102020263671875e+01,3.093031005859375000e+02
2.358803367614746094e+01,-7.559378051757812500e+01,3.095204467773437500e+02
2.393522262573242188e+01,-7.544297790527343750e+01,3.097274169921875000e+02
2.428802108764648438e+01,-7.528890991210937500e+01,3.099241333007812500e+02
2.464583969116210938e+01,-7.513185119628906250e+01,3.101106872558593750e+02
2.500808715820312500e+01,-7.497210693359375000e+01,3.102872314453125000e+02
2.537417793273925781e+01,-7.480994415283203125e+01,3.104538879394531250e+02
2.574352264404296875e+01,-7.464566802978515625e+01,3.106108093261718750e+02
2.611553192138671875e+01,-7.447955322265625000e+01,3.107580871582031250e+02
2.648961639404296875e+01,-7.431190490722656250e+01,3.108958435058593750e+02
2.686518859863281250e+01,-7.414299774169921875e+01,3.110242614746093750e+02
2.724170494079589844e+01,-7.397311401367187500e+01,3.111434326171875000e+02
2.761900520324707031e+01,-7.380251312255859375e+01,3.112536315917968750e+02
2.799714088439941406e+01,-7.363143157958984375e+01,3.113551940917968750e+02
2.837616157531738281e+01,-7.346010589599609375e+01,3.114484863281250000e+02
2.875611495971679688e+01,-7.328877258300781250e+01,3.115338439941406250e+02
2.913705062866210938e+01,-7.311766052246093750e+01,3.116116027832031250e+02
2.951901626586914062e+01,-7.294700622558593750e+01,3.116820983886718750e+02
2.990206527709960938e+01,-7.277706146240234375e+01,3.117456665039062500e+02
3.028624343872070312e+01,-7.260803985595703125e+01,3.118026733398437500e+02
3.067160224914550781e+01,-7.244019317626953125e+01,3.118534240722656250e+02
3.105819129943847656e+01,-7.227375793457031250e+01,3.118982849121093750e+02
3.144605827331542969e+01,-7.210895538330078125e+01,3.119375610351562500e+02
3.183525276184082031e+01,-7.194603729248046875e+01,3.119716491699218750e+02
3.222582626342773438e+01,-7.178523254394531250e+01,3.120008544921875000e+02
3.261782455444335938e+01,-7.162677764892578125e+01,3.120255126953125000e+02
3.301129913330078125e+01,-7.147090911865234375e+01,3.120459594726562500e+02
3.340629959106445312e+01,-7.131785583496093750e+01,3.120625610351562500e+02
3.380287551879882812e+01,-7.116786956787109375e+01,3.120756530761718750e+02
3.420107650756835938e+01,-7.102117919921875000e+01,3.120855712890625000e+02
3.460091018676757812e+01,-7.087799835205078125e+01,3.120924682617187500e+02
3.500230026245117188e+01,-7.073850250244140625e+01,3.120961608886718750e+02
3.540517044067382812e+01,-7.060288238525390625e+01,3.120964660644531250e+02
3.580943679809570312e+01,-7.047129821777343750e+01,3.120931396484375000e+02
3.621501541137695312e+01,-7.034394073486328125e+01,3.120859375000000000e+02
3.662182617187500000e+01,-7.022097015380859375e+01,3.120746765136718750e+02
3.702978515625000000e+01,-7.010256958007812500e+01,3.120591430664062500e+02
3.743881225585937500e+01,-6.998891448974609375e+01,3.120390625000000000e+02
3.784882736206054688e+01,-6.988018035888671875e+01,3.120142822265625000e+02
3.825974655151367188e+01,-6.977654266357421875e+01,3.119845581054687500e+02
3.867148208618164062e+01,-6.967817687988281250e+01,3.119496459960937500e+02
3.908396148681640625e+01,-6.958525848388671875e+01,3.119093322753906250e+02
3.949710083007812500e+01,-6.949797058105468750e+01,3.118634338378906250e+02
3.991081237792968750e+01,-6.941647338867187500e+01,3.118117065429687500e+02
4.032501602172851562e+01,-6.934095001220703125e+01,3.117539062500000000e+02
4.073963546752929688e+01,-6.927157592773437500e+01,3.116898803710937500e+02
4.115458297729492188e+01,-6.920852661132812500e+01,3.116193237304687500e+02
4.156977844238281250e+01,-6.915198516845703125e+01,3.115420837402343750e+02
4.198512649536132812e+01,-6.910210418701171875e+01,3.114579162597656250e+02
4.240037155151367188e+01,-6.905892181396484375e+01,3.113666687011718750e+02
4.281510543823242188e+01,-6.902234649658203125e+01,3.112681884765625000e+02
4.322893905639648438e+01,-6.899228668212890625e+01,3.111624145507812500e+02
4.364146041870117188e+01,-6.896865844726562500e+01,3.110491638183593750e+02
4.405228042602539062e+01,-6.895137786865234375e+01,3.109283752441406250e+02
4.446098709106445312e+01,-6.894035339355468750e+01,3.107998657226562500e+02
4.486718750000000000e+01,-6.893549346923828125e+01,3.106635742187500000e+02
4.527047729492187500e+01,-6.893671417236328125e+01,3.105193481445312500e+02
4.567045974731445312e+01,-6.894392395019531250e+01,3.103670959472656250e+02
4.606672668457031250e+01,-6.895703887939453125e+01,3.102066650390625000e+02
4.645888519287109375e+01,-6.897596740722656250e+01,3.100379638671875000e+02
4.684653091430664062e+01,-6.900061798095703125e+01,3.098608398437500000e+02
4.722926330566406250e+01,-6.903090667724609375e+01,3.096752014160156250e+02
4.760668182373046875e+01,-6.906674957275390625e+01,3.094809265136718750e+02
4.797838211059570312e+01,-6.910805511474609375e+01,3.092778930664062500e+02
4.834397125244140625e+01,-6.915472412109375000e+01,3.090659484863281250e+02
4.870304489135742188e+01,-6.920668792724609375e+01,3.088450317382812500e+02
4.905519866943359375e+01,-6.926384735107421875e+01,3.086149902343750000e+02
4.940013122558593750e+01,-6.932604217529296875e+01,3.083757934570312500e+02
4.973779296875000000e+01,-6.939292144775390625e+01,3.081276550292968750e+02
5.006817245483398438e+01,-6.946409606933593750e+01,3.078708190917968750e+02
5.039126205444335938e+01,-6.953919982910156250e+01,3.076055908203125000e+02
5.070705413818359375e+01,-6.961783599853515625e+01,3.073321533203125000e+02
5.101554489135742188e+01,-6.969962310791015625e+01,3.070508117675781250e+02
5.131671905517578125e+01,-6.978418731689453125e+01,3.067617797851562500e+02
5.161057281494140625e+01,-6.987113189697265625e+01,3.064653625488281250e+02
5.189709472656250000e+01,-6.996007537841796875e+01,3.061617431640625000e+02
5.217628097534179688e+01,-7.005064392089843750e+01,3.058512268066406250e+02
5.244812393188476562e+01,-7.014244842529296875e+01,3.055340576171875000e+02
5.271260833740234375e+01,-7.023509979248046875e+01,3.052105102539062500e+02
5.296973419189453125e+01,-7.032822418212890625e+01,3.048807678222656250e+02
5.321949005126953125e+01,-7.042144012451171875e+01,3.045451660156250000e+02
5.346186828613281250e+01,-7.051435089111328125e+01,3.042038879394531250e+02
5.369686126708984375e+01,-7.060659027099609375e+01,3.038572387695312500e+02
5.392446136474609375e+01,-7.069775390625000000e+01,3.035054626464843750e+02
5.414465713500976562e+01,-7.078748321533203125e+01,3.031488037109375000e+02
5.435746765136718750e+01,-7.087537384033203125e+01,3.027875061035156250e+02
5.456330871582031250e+01,-7.096104431152343750e+01,3.024219360351562500e+02
5.476291275024414062e+01,-7.104408264160156250e+01,3.020525817871093750e+02
5.495701980590820312e+01,-7.112409973144531250e+01,3.016799011230468750e+02
5.514636230468750000e+01,-7.120067596435546875e+01,3.013042907714843750e+02
5.533168792724609375e+01,-7.127342987060546875e+01,3.009262695312500000e+02
5.551373291015625000e+01,-7.134194183349609375e+01,3.005462341308593750e+02
5.569324111938476562e+01,-7.140581512451171875e+01,3.001646728515625000e+02
5.587094497680664062e+01,-7.146465301513671875e+01,2.997820434570312500e+02
5.604758834838867188e+01,-7.151804351806640625e+01,2.993988037109375000e+02
5.622390747070312500e+01,-7.156559753417968750e+01,2.990153808593750000e+02
5.640064620971679688e+01,-7.160689544677734375e+01,2.986322631835937500e+02
5.657854461669921875e+01,-7.164154815673828125e+01,2.982498779296875000e+02
5.675833892822265625e+01,-7.166915130615234375e+01,2.978686828613281250e+02
5.694076919555664062e+01,-7.168930053710937500e+01,2.974891357421875000e+02
5.712657928466796875e+01,-7.170159912109375000e+01,2.971116943359375000e+02
5.731650161743164062e+01,-7.170563507080078125e+01,2.967368164062500000e+02
5.751128387451171875e+01,-7.170101165771484375e+01,2.963649597167968750e+02
5.771165847778320312e+01,-7.168733215332031250e+01,2.959965820312500000e+02
5.791806411743164062e+01,-7.166443634033203125e+01,2.956319274902343750e+02
5.813002014160156250e+01,-7.163296508789062500e+01,2.952706909179687500e+02
5.834686279296875000e+01,-7.159369659423828125e+01,2.949124755859375000e+02
